"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_off_road","HR-PPO - rollout/perc_off_road__MIN","HR-PPO - rollout/perc_off_road__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_off_road","PPO - rollout/perc_off_road__MIN","PPO - rollout/perc_off_road__MAX"
"20742117","","","","","","","1588","1588","1588","6.23655891418457","6.23655891418457","6.23655891418457"
"20759859","1696","1696","1696","4.139715194702148","4.139715194702148","4.139715194702148","","","","","",""
"20771290","","","","","","","1590","1590","1590","4.553415298461914","4.553415298461914","4.553415298461914"
"20790363","1698","1698","1698","3.431952714920044","3.431952714920044","3.431952714920044","","","","","",""
"20796075","","","","","","","1592","1592","1592","5.7754011154174805","5.7754011154174805","5.7754011154174805"
"20815872","1700","1700","1700","4.231311798095703","4.231311798095703","4.231311798095703","","","","","",""
"20831432","","","","","","","1594","1594","1594","3.378378391265869","3.378378391265869","3.378378391265869"
"20839875","1702","1702","1702","4.131053924560547","4.131053924560547","4.131053924560547","","","","","",""
"20854829","1704","1704","1704","9.032258033752441","9.032258033752441","9.032258033752441","","","","","",""
"20856018","","","","","","","1596","1596","1596","4.926624774932861","4.926624774932861","4.926624774932861"
"20878504","1706","1706","1706","4.043545722961426","4.043545722961426","4.043545722961426","","","","","",""
"20881495","","","","","","","1598","1598","1598","5.435897350311279","5.435897350311279","5.435897350311279"
"20909649","1708","1708","1708","3.452115774154663","3.452115774154663","3.452115774154663","","","","","",""
"20916038","","","","","","","1600","1600","1600","2.840909004211426","2.840909004211426","2.840909004211426"
"20931078","1710","1710","1710","6.016260147094727","6.016260147094727","6.016260147094727","","","","","",""
"20946756","","","","","","","1602","1602","1602","2.5445291996002197","2.5445291996002197","2.5445291996002197"
"20952726","1712","1712","1712","4.854369163513184","4.854369163513184","4.854369163513184","","","","","",""
"20973373","1714","1714","1714","5.357142925262451","5.357142925262451","5.357142925262451","","","","","",""
"20973624","","","","","","","1604","1604","1604","3.7661049365997314","3.7661049365997314","3.7661049365997314"
"20999160","1716","1716","1716","4.526749134063721","4.526749134063721","4.526749134063721","","","","","",""
"21001744","","","","","","","1606","1606","1606","3.7243947982788086","3.7243947982788086","3.7243947982788086"
"21024891","1718","1718","1718","4.061624526977539","4.061624526977539","4.061624526977539","","","","","",""
"21031384","","","","","","","1608","1608","1608","3.2876713275909424","3.2876713275909424","3.2876713275909424"
"21050830","1720","1720","1720","3.2742154598236084","3.2742154598236084","3.2742154598236084","","","","","",""
"21057723","","","","","","","1610","1610","1610","4.04448938369751","4.04448938369751","4.04448938369751"
"21078846","1722","1722","1722","4.51127815246582","4.51127815246582","4.51127815246582","","","","","",""
"21088629","","","","","","","1612","1612","1612","3.098106622695923","3.098106622695923","3.098106622695923"
"21114539","1724","1724","1724","2.236421823501587","2.236421823501587","2.236421823501587","","","","","",""
"21123815","","","","","","","1614","1614","1614","2.4162120819091797","2.4162120819091797","2.4162120819091797"
"21139338","1726","1726","1726","6.19596529006958","6.19596529006958","6.19596529006958","","","","","",""
"21150816","","","","","","","1616","1616","1616","4.230769157409668","4.230769157409668","4.230769157409668"
"21161369","1728","1728","1728","4.411764621734619","4.411764621734619","4.411764621734619","","","","","",""
"21175899","","","","","","","1618","1618","1618","3.8541667461395264","3.8541667461395264","3.8541667461395264"
"21181341","1730","1730","1730","6.94444465637207","6.94444465637207","6.94444465637207","","","","","",""
"21202855","","","","","","","1620","1620","1620","3.9122138023376465","3.9122138023376465","3.9122138023376465"
"21204884","1732","1732","1732","6.572770118713379","6.572770118713379","6.572770118713379","","","","","",""
"21227857","","","","","","","1622","1622","1622","5.54973840713501","5.54973840713501","5.54973840713501"
"21236635","1734","1734","1734","3.790412425994873","3.790412425994873","3.790412425994873","","","","","",""
"21254191","","","","","","","1624","1624","1624","5.995934963226318","5.995934963226318","5.995934963226318"
"21257805","1736","1736","1736","5.956112861633301","5.956112861633301","5.956112861633301","","","","","",""
"21281105","","","","","","","1626","1626","1626","4.811320781707764","4.811320781707764","4.811320781707764"
"21286920","1738","1738","1738","3.4440343379974365","3.4440343379974365","3.4440343379974365","","","","","",""
"21314794","","","","","","","1638","1638","1638","3.1645569801330566","3.1645569801330566","3.1645569801330566"
"21317465","1740","1740","1740","4.923798561096191","4.923798561096191","4.923798561096191","","","","","",""
"21340540","","","","","","","1640","1640","1640","5.065855979919434","5.065855979919434","5.065855979919434"
"21348187","1742","1742","1742","2.7479093074798584","2.7479093074798584","2.7479093074798584","","","","","",""
"21371515","","","","","","","1642","1642","1642","3.0809860229492188","3.0809860229492188","3.0809860229492188"
"21372614","1744","1744","1744","4.597701072692871","4.597701072692871","4.597701072692871","","","","","",""
"21398756","","","","","","","1644","1644","1644","4.018691539764404","4.018691539764404","4.018691539764404"
"21399910","1746","1746","1746","3.5087718963623047","3.5087718963623047","3.5087718963623047","","","","","",""
"21422946","","","","","","","1646","1646","1646","4.394426345825195","4.394426345825195","4.394426345825195"
"21426758","1748","1748","1748","3.814713954925537","3.814713954925537","3.814713954925537","","","","","",""
"21447370","","","","","","","1648","1648","1648","5.790646076202393","5.790646076202393","5.790646076202393"
"21448827","1750","1750","1750","5.169628620147705","5.169628620147705","5.169628620147705","","","","","",""
"21472381","1752","1752","1752","5.255023002624512","5.255023002624512","5.255023002624512","","","","","",""
"21473607","","","","","","","1650","1650","1650","5.888125419616699","5.888125419616699","5.888125419616699"
"21495868","1754","1754","1754","5.346820831298828","5.346820831298828","5.346820831298828","","","","","",""
"21507467","","","","","","","1652","1652","1652","3.8399999141693115","3.8399999141693115","3.8399999141693115"
"21515109","1756","1756","1756","7.692307472229004","7.692307472229004","7.692307472229004","","","","","",""
"21538044","","","","","","","1654","1654","1654","4.487722396850586","4.487722396850586","4.487722396850586"
"21546614","1758","1758","1758","4.662004470825195","4.662004470825195","4.662004470825195","","","","","",""
"21568339","","","","","","","1656","1656","1656","4.423243522644043","4.423243522644043","4.423243522644043"
"21573546","1760","1760","1760","5.278173923492432","5.278173923492432","5.278173923492432","","","","","",""
"21593839","","","","","","","1658","1658","1658","5.515832424163818","5.515832424163818","5.515832424163818"
"21600075","1762","1762","1762","4.473684310913086","4.473684310913086","4.473684310913086","","","","","",""
"21626413","","","","","","","1660","1660","1660","3.047775983810425","3.047775983810425","3.047775983810425"
"21631329","1764","1764","1764","2.45327091217041","2.45327091217041","2.45327091217041","","","","","",""
"21655292","1766","1766","1766","6.85543966293335","6.85543966293335","6.85543966293335","","","","","",""
"21657019","","","","","","","1662","1662","1662","3.8327527046203613","3.8327527046203613","3.8327527046203613"
"21685601","1768","1768","1768","4.079110145568848","4.079110145568848","4.079110145568848","","","","","",""
"21687227","","","","","","","1664","1664","1664","3.1336405277252197","3.1336405277252197","3.1336405277252197"
"21711811","","","","","","","1666","1666","1666","4.979674816131592","4.979674816131592","4.979674816131592"
"21711827","1770","1770","1770","4.761904716491699","4.761904716491699","4.761904716491699","","","","","",""
"21737406","","","","","","","1668","1668","1668","4.968287467956543","4.968287467956543","4.968287467956543"
"21741431","1772","1772","1772","3.0808730125427246","3.0808730125427246","3.0808730125427246","","","","","",""
"21755986","1774","1774","1774","8.675799369812012","8.675799369812012","8.675799369812012","","","","","",""
"21761256","","","","","","","1670","1670","1670","5.081080913543701","5.081080913543701","5.081080913543701"
"21780196","1776","1776","1776","4.833837032318115","4.833837032318115","4.833837032318115","","","","","",""
"21788927","","","","","","","1672","1672","1672","5.1724138259887695","5.1724138259887695","5.1724138259887695"
"21806557","1778","1778","1778","4.283802032470703","4.283802032470703","4.283802032470703","","","","","",""
"21812270","","","","","","","1674","1674","1674","5.531914710998535","5.531914710998535","5.531914710998535"
"21835282","1780","1780","1780","4.504504680633545","4.504504680633545","4.504504680633545","","","","","",""
"21840443","","","","","","","1676","1676","1676","4.265402793884277","4.265402793884277","4.265402793884277"
"21860447","1782","1782","1782","4.504504680633545","4.504504680633545","4.504504680633545","","","","","",""
"21866347","","","","","","","1678","1678","1678","4.61689567565918","4.61689567565918","4.61689567565918"
"21886032","1784","1784","1784","4.059539794921875","4.059539794921875","4.059539794921875","","","","","",""
"21894044","","","","","","","1680","1680","1680","4.489016056060791","4.489016056060791","4.489016056060791"
"21907874","1786","1786","1786","7.085346221923828","7.085346221923828","7.085346221923828","","","","","",""
"21921838","","","","","","","1682","1682","1682","3.81315541267395","3.81315541267395","3.81315541267395"
"21937705","1788","1788","1788","3.3919599056243896","3.3919599056243896","3.3919599056243896","","","","","",""
"21953077","","","","","","","1684","1684","1684","3.247863292694092","3.247863292694092","3.247863292694092"
"21958408","1790","1790","1790","5.067567348480225","5.067567348480225","5.067567348480225","","","","","",""
"21986158","","","","","","","1686","1686","1686","2.955665111541748","2.955665111541748","2.955665111541748"
"21989828","1792","1792","1792","5.325443744659424","5.325443744659424","5.325443744659424","","","","","",""
"22010715","","","","","","","1688","1688","1688","3.8183693885803223","3.8183693885803223","3.8183693885803223"
"22014178","1794","1794","1794","4.733727931976318","4.733727931976318","4.733727931976318","","","","","",""
"22041484","1796","1796","1796","3.9780521392822266","3.9780521392822266","3.9780521392822266","","","","","",""
"22041553","","","","","","","1690","1690","1690","3.0303030014038086","3.0303030014038086","3.0303030014038086"
"22071261","","","","","","","1692","1692","1692","3.3101046085357666","3.3101046085357666","3.3101046085357666"
"22074917","1798","1798","1798","2.6315789222717285","2.6315789222717285","2.6315789222717285","","","","","",""
"22095166","1800","1800","1800","4.081632614135742","4.081632614135742","4.081632614135742","","","","","",""
"22096737","","","","","","","1694","1694","1694","3.846153736114502","3.846153736114502","3.846153736114502"
"22120646","1802","1802","1802","4.2397661209106445","4.2397661209106445","4.2397661209106445","","","","","",""
"22124436","","","","","","","1696","1696","1696","4.174396991729736","4.174396991729736","4.174396991729736"
"22142431","1804","1804","1804","4.276315689086914","4.276315689086914","4.276315689086914","","","","","",""
"22151422","","","","","","","1698","1698","1698","4.232283592224121","4.232283592224121","4.232283592224121"
"22165945","1806","1806","1806","4.838709831237793","4.838709831237793","4.838709831237793","","","","","",""
