"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/pi_entropy","HR-PPO - regularize/pi_entropy__MIN","HR-PPO - regularize/pi_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/pi_entropy","PPO - regularize/pi_entropy__MIN","PPO - regularize/pi_entropy__MAX"
"29358165","","","","","","","2226","2226","2226","0.8549028635025024","0.8549028635025024","0.8549028635025024"
"29366494","2382","2382","2382","0.4061705470085144","0.4061705470085144","0.4061705470085144","","","","","",""
"29385702","","","","","","","2228","2228","2228","0.8465185165405273","0.8465185165405273","0.8465185165405273"
"29387445","2384","2384","2384","1.1727310419082642","1.1727310419082642","1.1727310419082642","","","","","",""
"29407687","2386","2386","2386","1.1658120155334473","1.1658120155334473","1.1658120155334473","","","","","",""
"29416058","","","","","","","2230","2230","2230","0.9539426565170288","0.9539426565170288","0.9539426565170288"
"29436264","2388","2388","2388","1.259329080581665","1.259329080581665","1.259329080581665","","","","","",""
"29449875","","","","","","","2232","2232","2232","0.9291830658912659","0.9291830658912659","0.9291830658912659"
"29459533","2390","2390","2390","1.2367525100708008","1.2367525100708008","1.2367525100708008","","","","","",""
"29480060","","","","","","","2234","2234","2234","0.6900712251663208","0.6900712251663208","0.6900712251663208"
"29484697","2392","2392","2392","1.1427273750305176","1.1427273750305176","1.1427273750305176","","","","","",""
"29506719","","","","","","","2236","2236","2236","0.9317667484283447","0.9317667484283447","0.9317667484283447"
"29510692","2394","2394","2394","1.2567194700241089","1.2567194700241089","1.2567194700241089","","","","","",""
"29536337","","","","","","","2238","2238","2238","1.0038483142852783","1.0038483142852783","1.0038483142852783"
"29536986","2396","2396","2396","1.2915438413619995","1.2915438413619995","1.2915438413619995","","","","","",""
"29558868","2398","2398","2398","1.210724949836731","1.210724949836731","1.210724949836731","","","","","",""
"29561641","","","","","","","2240","2240","2240","0.9807648658752441","0.9807648658752441","0.9807648658752441"
"29580529","2400","2400","2400","1.1486355066299438","1.1486355066299438","1.1486355066299438","","","","","",""
"29585634","","","","","","","2242","2242","2242","0.8772875666618347","0.8772875666618347","0.8772875666618347"
"29606509","2402","2402","2402","1.288959264755249","1.288959264755249","1.288959264755249","","","","","",""
"29613455","","","","","","","2244","2244","2244","0.9274308681488037","0.9274308681488037","0.9274308681488037"
"29637284","2404","2404","2404","1.2228996753692627","1.2228996753692627","1.2228996753692627","","","","","",""
"29638543","","","","","","","2246","2246","2246","0.871546745300293","0.871546745300293","0.871546745300293"
"29665166","","","","","","","2248","2248","2248","0.8537572026252747","0.8537572026252747","0.8537572026252747"
"29666467","2406","2406","2406","1.222980260848999","1.222980260848999","1.222980260848999","","","","","",""
"29688492","2408","2408","2408","1.2216014862060547","1.2216014862060547","1.2216014862060547","","","","","",""
"29692134","","","","","","","2250","2250","2250","0.8397434949874878","0.8397434949874878","0.8397434949874878"
"29714263","2410","2410","2410","1.0855443477630615","1.0855443477630615","1.0855443477630615","","","","","",""
"29725433","","","","","","","2252","2252","2252","0.8452621102333069","0.8452621102333069","0.8452621102333069"
"29740749","2412","2412","2412","1.1628985404968262","1.1628985404968262","1.1628985404968262","","","","","",""
"29750614","","","","","","","2254","2254","2254","1.0282857418060303","1.0282857418060303","1.0282857418060303"
"29764096","2414","2414","2414","1.278748631477356","1.278748631477356","1.278748631477356","","","","","",""
"29778246","","","","","","","2256","2256","2256","0.882442831993103","0.882442831993103","0.882442831993103"
"29791950","2416","2416","2416","1.2259960174560547","1.2259960174560547","1.2259960174560547","","","","","",""
"29803171","","","","","","","2258","2258","2258","0.8867078423500061","0.8867078423500061","0.8867078423500061"
"29817336","2418","2418","2418","1.252145528793335","1.252145528793335","1.252145528793335","","","","","",""
"29830615","","","","","","","2260","2260","2260","0.914728045463562","0.914728045463562","0.914728045463562"
"29842604","2420","2420","2420","1.2093138694763184","1.2093138694763184","1.2093138694763184","","","","","",""
"29862705","","","","","","","2262","2262","2262","0.8042945265769958","0.8042945265769958","0.8042945265769958"
"29869525","2422","2422","2422","1.2410180568695068","1.2410180568695068","1.2410180568695068","","","","","",""
"29889446","","","","","","","2264","2264","2264","0.8908847570419312","0.8908847570419312","0.8908847570419312"
"29895816","2424","2424","2424","1.1839760541915894","1.1839760541915894","1.1839760541915894","","","","","",""
"29920549","","","","","","","2266","2266","2266","0.9155245423316956","0.9155245423316956","0.9155245423316956"
"29927105","2426","2426","2426","1.225022554397583","1.225022554397583","1.225022554397583","","","","","",""
"29948545","","","","","","","2268","2268","2268","0.8837666511535645","0.8837666511535645","0.8837666511535645"
"29949227","2428","2428","2428","1.1761397123336792","1.1761397123336792","1.1761397123336792","","","","","",""
"29971553","","","","","","","2270","2270","2270","0.9524970054626465","0.9524970054626465","0.9524970054626465"
"29974467","2430","2430","2430","1.2149295806884766","1.2149295806884766","1.2149295806884766","","","","","",""
"30000139","2432","2432","2432","1.217482328414917","1.217482328414917","1.217482328414917","","","","","",""
"30000240","","","","","","","2272","2272","2272","0.8561947345733643","0.8561947345733643","0.8561947345733643"
"30023658","","","","","","","2274","2274","2274","0.9844430088996887","0.9844430088996887","0.9844430088996887"
"30029180","2434","2434","2434","1.1926618814468384","1.1926618814468384","1.1926618814468384","","","","","",""
"30049666","","","","","","","2276","2276","2276","0.8704957365989685","0.8704957365989685","0.8704957365989685"
"30054728","2436","2436","2436","1.2180811166763306","1.2180811166763306","1.2180811166763306","","","","","",""
"30079205","2438","2438","2438","1.1563464403152466","1.1563464403152466","1.1563464403152466","","","","","",""
"30083817","","","","","","","2278","2278","2278","0.8179460167884827","0.8179460167884827","0.8179460167884827"
"30101774","2440","2440","2440","1.224212646484375","1.224212646484375","1.224212646484375","","","","","",""
"30106142","","","","","","","2280","2280","2280","0.8600859642028809","0.8600859642028809","0.8600859642028809"
"30132322","2442","2442","2442","1.3326845169067383","1.3326845169067383","1.3326845169067383","","","","","",""
"30140806","","","","","","","2282","2282","2282","0.9080954790115356","0.9080954790115356","0.9080954790115356"
"30158214","2444","2444","2444","1.182469367980957","1.182469367980957","1.182469367980957","","","","","",""
"30165499","","","","","","","2284","2284","2284","0.8421760201454163","0.8421760201454163","0.8421760201454163"
"30181522","2446","2446","2446","1.2321066856384277","1.2321066856384277","1.2321066856384277","","","","","",""
"30193014","","","","","","","2286","2286","2286","0.8390170931816101","0.8390170931816101","0.8390170931816101"
"30211101","2458","2458","2458","1.2639884948730469","1.2639884948730469","1.2639884948730469","","","","","",""
"30224321","","","","","","","2288","2288","2288","0.8945560455322266","0.8945560455322266","0.8945560455322266"
"30233400","2460","2460","2460","1.251130223274231","1.251130223274231","1.251130223274231","","","","","",""
"30254252","2462","2462","2462","1.1607152223587036","1.1607152223587036","1.1607152223587036","","","","","",""
"30257891","","","","","","","2290","2290","2290","0.9660894870758057","0.9660894870758057","0.9660894870758057"
"30279889","2464","2464","2464","1.3216111660003662","1.3216111660003662","1.3216111660003662","","","","","",""
"30284759","","","","","","","2292","2292","2292","0.9235634803771973","0.9235634803771973","0.9235634803771973"
"30304235","2466","2466","2466","1.0830495357513428","1.0830495357513428","1.0830495357513428","","","","","",""
"30311717","","","","","","","2294","2294","2294","0.9127459526062012","0.9127459526062012","0.9127459526062012"
"30325650","2468","2468","2468","1.056797742843628","1.056797742843628","1.056797742843628","","","","","",""
"30340816","","","","","","","2296","2296","2296","0.9538286924362183","0.9538286924362183","0.9538286924362183"
"30345918","2470","2470","2470","1.1430758237838745","1.1430758237838745","1.1430758237838745","","","","","",""
"30368297","2472","2472","2472","1.128273367881775","1.128273367881775","1.128273367881775","","","","","",""
"30373018","","","","","","","2298","2298","2298","0.9162195920944214","0.9162195920944214","0.9162195920944214"
"30391862","2474","2474","2474","1.145652174949646","1.145652174949646","1.145652174949646","","","","","",""
"30401907","","","","","","","2300","2300","2300","0.8830642700195312","0.8830642700195312","0.8830642700195312"
"30418901","2476","2476","2476","1.2380956411361694","1.2380956411361694","1.2380956411361694","","","","","",""
"30427792","","","","","","","2302","2302","2302","0.9536628127098083","0.9536628127098083","0.9536628127098083"
"30445712","2478","2478","2478","1.2016059160232544","1.2016059160232544","1.2016059160232544","","","","","",""
"30453972","","","","","","","2304","2304","2304","0.9381823539733887","0.9381823539733887","0.9381823539733887"
"30471384","2480","2480","2480","1.1177978515625","1.1177978515625","1.1177978515625","","","","","",""
"30482754","","","","","","","2306","2306","2306","0.8620787262916565","0.8620787262916565","0.8620787262916565"
"30498575","2482","2482","2482","1.2809529304504395","1.2809529304504395","1.2809529304504395","","","","","",""
"30506781","","","","","","","2308","2308","2308","0.8991593718528748","0.8991593718528748","0.8991593718528748"
"30523053","2484","2484","2484","1.235232949256897","1.235232949256897","1.235232949256897","","","","","",""
"30532814","","","","","","","2310","2310","2310","0.9254679679870605","0.9254679679870605","0.9254679679870605"
"30544402","2486","2486","2486","1.2787835597991943","1.2787835597991943","1.2787835597991943","","","","","",""
"30563793","","","","","","","2312","2312","2312","0.9011856317520142","0.9011856317520142","0.9011856317520142"
"30571607","2488","2488","2488","1.2474428415298462","1.2474428415298462","1.2474428415298462","","","","","",""
"30586846","","","","","","","2314","2314","2314","0.47739824652671814","0.47739824652671814","0.47739824652671814"
"30597926","2490","2490","2490","1.24274742603302","1.24274742603302","1.24274742603302","","","","","",""
"30615835","","","","","","","2316","2316","2316","1.244840383529663","1.244840383529663","1.244840383529663"
"30623797","2492","2492","2492","1.1947095394134521","1.1947095394134521","1.1947095394134521","","","","","",""
"30638889","","","","","","","2318","2318","2318","0.9068923592567444","0.9068923592567444","0.9068923592567444"
"30641905","2494","2494","2494","1.1399272680282593","1.1399272680282593","1.1399272680282593","","","","","",""
"30661880","","","","","","","2320","2320","2320","0.8385164141654968","0.8385164141654968","0.8385164141654968"
"30667622","2496","2496","2496","1.2955322265625","1.2955322265625","1.2955322265625","","","","","",""
"30684730","","","","","","","2322","2322","2322","0.89792799949646","0.89792799949646","0.89792799949646"
"30696128","2498","2498","2498","1.2251754999160767","1.2251754999160767","1.2251754999160767","","","","","",""
"30712836","","","","","","","2324","2324","2324","0.9284671545028687","0.9284671545028687","0.9284671545028687"
"30719912","2500","2500","2500","1.158408522605896","1.158408522605896","1.158408522605896","","","","","",""
"30742943","2502","2502","2502","1.177357792854309","1.177357792854309","1.177357792854309","","","","","",""
"30743609","","","","","","","2326","2326","2326","0.8882375359535217","0.8882375359535217","0.8882375359535217"
"30766713","","","","","","","2328","2328","2328","1.0258439779281616","1.0258439779281616","1.0258439779281616"
"30768650","2504","2504","2504","1.1353594064712524","1.1353594064712524","1.1353594064712524","","","","","",""
"30789455","","","","","","","2330","2330","2330","1.0520942211151123","1.0520942211151123","1.0520942211151123"
"30799026","2506","2506","2506","1.1459717750549316","1.1459717750549316","1.1459717750549316","","","","","",""
