"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_collided","HR-PPO - rollout/perc_collided__MIN","HR-PPO - rollout/perc_collided__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_collided","PPO - rollout/perc_collided__MIN","PPO - rollout/perc_collided__MAX"
"3747461","","","","","","","304","304","304","1.5712682008743286","1.5712682008743286","1.5712682008743286"
"3749171","316","316","316","3.0997304916381836","3.0997304916381836","3.0997304916381836","","","","","",""
"3770218","318","318","318","4.585537910461426","4.585537910461426","4.585537910461426","","","","","",""
"3771265","","","","","","","306","306","306","0.4390779435634613","0.4390779435634613","0.4390779435634613"
"3794407","320","320","320","4.470938682556152","4.470938682556152","4.470938682556152","","","","","",""
"3795098","","","","","","","308","308","308","2.275312900543213","2.275312900543213","2.275312900543213"
"3824246","","","","","","","310","310","310","4.2513861656188965","4.2513861656188965","4.2513861656188965"
"3825071","322","322","322","6.303030490875244","6.303030490875244","6.303030490875244","","","","","",""
"3849960","","","","","","","312","312","312","2.693965435028076","2.693965435028076","2.693965435028076"
"3854203","324","324","324","3.2722513675689697","3.2722513675689697","3.2722513675689697","","","","","",""
"3878272","326","326","326","3.475513458251953","3.475513458251953","3.475513458251953","","","","","",""
"3881295","","","","","","","314","314","314","3.240324020385742","3.240324020385742","3.240324020385742"
"3900993","328","328","328","4.0139617919921875","4.0139617919921875","4.0139617919921875","","","","","",""
"3910314","","","","","","","316","316","316","2.49759840965271","2.49759840965271","2.49759840965271"
"3929654","330","330","330","6.289308071136475","6.289308071136475","6.289308071136475","","","","","",""
"3932318","","","","","","","318","318","318","1.0101009607315063","1.0101009607315063","1.0101009607315063"
"3960287","332","332","332","7.323232173919678","7.323232173919678","7.323232173919678","","","","","",""
"3964353","","","","","","","320","320","320","2.3159635066986084","2.3159635066986084","2.3159635066986084"
"3984107","334","334","334","3.3898305892944336","3.3898305892944336","3.3898305892944336","","","","","",""
"3996044","","","","","","","322","322","322","1.830863118171692","1.830863118171692","1.830863118171692"
"4002680","336","336","336","2.8747432231903076","2.8747432231903076","2.8747432231903076","","","","","",""
"4022028","","","","","","","324","324","324","1.7222820520401","1.7222820520401","1.7222820520401"
"4025446","338","338","338","4.180602073669434","4.180602073669434","4.180602073669434","","","","","",""
"4047040","","","","","","","326","326","326","0.461893767118454","0.461893767118454","0.461893767118454"
"4047341","340","340","340","4.34782600402832","4.34782600402832","4.34782600402832","","","","","",""
"4075367","342","342","342","3.4059946537017822","3.4059946537017822","3.4059946537017822","","","","","",""
"4075811","","","","","","","328","328","328","1.4127144813537598","1.4127144813537598","1.4127144813537598"
"4102206","","","","","","","330","330","330","1.8163471221923828","1.8163471221923828","1.8163471221923828"
"4107055","344","344","344","4.342857360839844","4.342857360839844","4.342857360839844","","","","","",""
"4127460","346","346","346","3.7735848426818848","3.7735848426818848","3.7735848426818848","","","","","",""
"4128087","","","","","","","332","332","332","1.0672358274459839","1.0672358274459839","1.0672358274459839"
"4155173","","","","","","","334","334","334","2.313354253768921","2.313354253768921","2.313354253768921"
"4156382","348","348","348","5.103280544281006","5.103280544281006","5.103280544281006","","","","","",""
"4174876","","","","","","","336","336","336","1.2738853693008423","1.2738853693008423","1.2738853693008423"
"4190140","350","350","350","4.469273567199707","4.469273567199707","4.469273567199707","","","","","",""
"4203111","","","","","","","338","338","338","2.24609375","2.24609375","2.24609375"
"4214819","352","352","352","5.596465587615967","5.596465587615967","5.596465587615967","","","","","",""
"4230613","","","","","","","340","340","340","3.996004104614258","3.996004104614258","3.996004104614258"
"4236251","354","354","354","6.39431619644165","6.39431619644165","6.39431619644165","","","","","",""
"4256150","","","","","","","342","342","342","3.225806474685669","3.225806474685669","3.225806474685669"
"4260551","356","356","356","4.601226806640625","4.601226806640625","4.601226806640625","","","","","",""
"4282110","358","358","358","4.241435527801514","4.241435527801514","4.241435527801514","","","","","",""
"4284569","","","","","","","344","344","344","2.248201370239258","2.248201370239258","2.248201370239258"
"4304486","360","360","360","3.594771146774292","3.594771146774292","3.594771146774292","","","","","",""
"4310568","","","","","","","346","346","346","2.804746389389038","2.804746389389038","2.804746389389038"
"4325507","362","362","362","3.4965035915374756","3.4965035915374756","3.4965035915374756","","","","","",""
"4337214","","","","","","","348","348","348","4.780114650726318","4.780114650726318","4.780114650726318"
"4346648","364","364","364","2.4866786003112793","2.4866786003112793","2.4866786003112793","","","","","",""
"4363507","","","","","","","350","350","350","3.5928144454956055","3.5928144454956055","3.5928144454956055"
"4367258","366","366","366","1.4336917400360107","1.4336917400360107","1.4336917400360107","","","","","",""
"4382634","","","","","","","352","352","352","2.209944725036621","2.209944725036621","2.209944725036621"
"4387721","368","368","368","4.92700719833374","4.92700719833374","4.92700719833374","","","","","",""
"4406403","","","","","","","354","354","354","2.209944725036621","2.209944725036621","2.209944725036621"
"4416307","370","370","370","6.349206447601318","6.349206447601318","6.349206447601318","","","","","",""
"4436181","372","372","372","4.469273567199707","4.469273567199707","4.469273567199707","","","","","",""
"4436805","","","","","","","356","356","356","1.7793594598770142","1.7793594598770142","1.7793594598770142"
"4460066","","","","","","","358","358","358","1.9562715291976929","1.9562715291976929","1.9562715291976929"
"4465873","374","374","374","4.5333333015441895","4.5333333015441895","4.5333333015441895","","","","","",""
"4482493","","","","","","","360","360","360","2.0881669521331787","2.0881669521331787","2.0881669521331787"
"4495971","376","376","376","4.9875311851501465","4.9875311851501465","4.9875311851501465","","","","","",""
"4501082","","","","","","","362","362","362","1.6736401319503784","1.6736401319503784","1.6736401319503784"
"4518320","378","378","378","6.440678119659424","6.440678119659424","6.440678119659424","","","","","",""
"4528056","","","","","","","364","364","364","1.7441860437393188","1.7441860437393188","1.7441860437393188"
"4540447","380","380","380","3.5256409645080566","3.5256409645080566","3.5256409645080566","","","","","",""
"4547177","","","","","","","366","366","366","0.6596305966377258","0.6596305966377258","0.6596305966377258"
"4566348","382","382","382","3.2400588989257812","3.2400588989257812","3.2400588989257812","","","","","",""
"4574003","","","","","","","368","368","368","2.655771255493164","2.655771255493164","2.655771255493164"
"4592644","384","384","384","3.8727524280548096","3.8727524280548096","3.8727524280548096","","","","","",""
"4598877","","","","","","","370","370","370","2.4217960834503174","2.4217960834503174","2.4217960834503174"
"4623300","386","386","386","3.965303659439087","3.965303659439087","3.965303659439087","","","","","",""
"4626195","","","","","","","372","372","372","2.1956088542938232","2.1956088542938232","2.1956088542938232"
"4644534","388","388","388","5.924595832824707","5.924595832824707","5.924595832824707","","","","","",""
"4651782","","","","","","","374","374","374","1.7441860437393188","1.7441860437393188","1.7441860437393188"
"4671101","","","","","","","376","376","376","2.3255813121795654","2.3255813121795654","2.3255813121795654"
"4671605","390","390","390","2.6917901039123535","2.6917901039123535","2.6917901039123535","","","","","",""
"4695045","392","392","392","1.8518518209457397","1.8518518209457397","1.8518518209457397","","","","","",""
"4697485","","","","","","","378","378","378","3.9337475299835205","3.9337475299835205","3.9337475299835205"
"4713654","394","394","394","3.495145559310913","3.495145559310913","3.495145559310913","","","","","",""
"4719886","","","","","","","380","380","380","5.40216064453125","5.40216064453125","5.40216064453125"
"4731008","396","396","396","3.91304349899292","3.91304349899292","3.91304349899292","","","","","",""
"4748148","","","","","","","382","382","382","2.1758840084075928","2.1758840084075928","2.1758840084075928"
"4751864","408","408","408","6.0714287757873535","6.0714287757873535","6.0714287757873535","","","","","",""
"4777792","410","410","410","4.022988319396973","4.022988319396973","4.022988319396973","","","","","",""
"4781246","","","","","","","384","384","384","4.286891937255859","4.286891937255859","4.286891937255859"
"4804987","412","412","412","2.5602409839630127","2.5602409839630127","2.5602409839630127","","","","","",""
"4809641","","","","","","","386","386","386","3.415559768676758","3.415559768676758","3.415559768676758"
"4837732","","","","","","","388","388","388","2.857142925262451","2.857142925262451","2.857142925262451"
"4838258","414","414","414","4.4289045333862305","4.4289045333862305","4.4289045333862305","","","","","",""
"4864468","","","","","","","390","390","390","2.7531957626342773","2.7531957626342773","2.7531957626342773"
"4868143","416","416","416","5.944517612457275","5.944517612457275","5.944517612457275","","","","","",""
"4891730","","","","","","","392","392","392","2.3575637340545654","2.3575637340545654","2.3575637340545654"
"4895726","418","418","418","3.867403268814087","3.867403268814087","3.867403268814087","","","","","",""
"4914543","","","","","","","394","394","394","3.361344575881958","3.361344575881958","3.361344575881958"
"4919480","420","420","420","3.184713363647461","3.184713363647461","3.184713363647461","","","","","",""
"4943837","","","","","","","396","396","396","2.990654230117798","2.990654230117798","2.990654230117798"
"4948098","422","422","422","5.322128772735596","5.322128772735596","5.322128772735596","","","","","",""
"4969628","","","","","","","408","408","408","1.452282190322876","1.452282190322876","1.452282190322876"
"4978882","424","424","424","4.534005165100098","4.534005165100098","4.534005165100098","","","","","",""
"4991567","","","","","","","410","410","410","1.4634146690368652","1.4634146690368652","1.4634146690368652"
"5006423","426","426","426","3.537415027618408","3.537415027618408","3.537415027618408","","","","","",""
"5022416","","","","","","","412","412","412","2.422145366668701","2.422145366668701","2.422145366668701"
"5031161","428","428","428","3.3794162273406982","3.3794162273406982","3.3794162273406982","","","","","",""
"5047049","","","","","","","414","414","414","3.278688430786133","3.278688430786133","3.278688430786133"
"5060839","430","430","430","3.2459425926208496","3.2459425926208496","3.2459425926208496","","","","","",""
"5069572","","","","","","","416","416","416","2.508178949356079","2.508178949356079","2.508178949356079"
"5083036","432","432","432","3.3222591876983643","3.3222591876983643","3.3222591876983643","","","","","",""
"5101132","","","","","","","418","418","418","1.485148549079895","1.485148549079895","1.485148549079895"
"5110974","434","434","434","4.070556163787842","4.070556163787842","4.070556163787842","","","","","",""
"5122689","","","","","","","420","420","420","2.233250617980957","2.233250617980957","2.233250617980957"
"5135718","436","436","436","1.5673980712890625","1.5673980712890625","1.5673980712890625","","","","","",""
"5153633","","","","","","","422","422","422","2.566295862197876","2.566295862197876","2.566295862197876"
"5157808","438","438","438","4.553415298461914","4.553415298461914","4.553415298461914","","","","","",""
"5179656","","","","","","","424","424","424","3.278688430786133","3.278688430786133","3.278688430786133"
"5190130","440","440","440","3.4021871089935303","3.4021871089935303","3.4021871089935303","","","","","",""
"5198925","","","","","","","426","426","426","2.472527503967285","2.472527503967285","2.472527503967285"
"5221695","","","","","","","428","428","428","3.087886095046997","3.087886095046997","3.087886095046997"
