"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/tau_entropy","HR-PPO - regularize/tau_entropy__MIN","HR-PPO - regularize/tau_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/tau_entropy","PPO - regularize/tau_entropy__MIN","PPO - regularize/tau_entropy__MAX"
"12033748","","","","","","","952","952","952","0.7585341930389404","0.7585341930389404","0.7585341930389404"
"12038025","988","988","988","0.2786846160888672","0.2786846160888672","0.2786846160888672","","","","","",""
"12061928","990","990","990","0.28792524337768555","0.28792524337768555","0.28792524337768555","","","","","",""
"12063267","","","","","","","954","954","954","0.7984695434570312","0.7984695434570312","0.7984695434570312"
"12085195","992","992","992","0.3097875118255615","0.3097875118255615","0.3097875118255615","","","","","",""
"12090654","","","","","","","956","956","956","0.9719443321228027","0.9719443321228027","0.9719443321228027"
"12106203","994","994","994","0.31526923179626465","0.31526923179626465","0.31526923179626465","","","","","",""
"12120380","","","","","","","958","958","958","0.8835468292236328","0.8835468292236328","0.8835468292236328"
"12130221","996","996","996","0.2935205399990082","0.2935205399990082","0.2935205399990082","","","","","",""
"12148214","","","","","","","960","960","960","1.0461268424987793","1.0461268424987793","1.0461268424987793"
"12156224","998","998","998","0.22534285485744476","0.22534285485744476","0.22534285485744476","","","","","",""
"12177342","","","","","","","962","962","962","0.8895081281661987","0.8895081281661987","0.8895081281661987"
"12185860","1000","1000","1000","0.2578793466091156","0.2578793466091156","0.2578793466091156","","","","","",""
"12204951","","","","","","","964","964","964","0.8375027775764465","0.8375027775764465","0.8375027775764465"
"12216227","1002","1002","1002","0.27141135931015015","0.27141135931015015","0.27141135931015015","","","","","",""
"12227148","","","","","","","966","966","966","0.9241089820861816","0.9241089820861816","0.9241089820861816"
"12240792","1004","1004","1004","0.2820516526699066","0.2820516526699066","0.2820516526699066","","","","","",""
"12256788","","","","","","","968","968","968","0.8353130221366882","0.8353130221366882","0.8353130221366882"
"12266246","1006","1006","1006","0.273220419883728","0.273220419883728","0.273220419883728","","","","","",""
"12286145","","","","","","","970","970","970","0.858835756778717","0.858835756778717","0.858835756778717"
"12292203","1008","1008","1008","0.27411943674087524","0.27411943674087524","0.27411943674087524","","","","","",""
"12315170","","","","","","","972","972","972","1.0112264156341553","1.0112264156341553","1.0112264156341553"
"12316220","1010","1010","1010","0.33564862608909607","0.33564862608909607","0.33564862608909607","","","","","",""
"12345708","","","","","","","974","974","974","0.9524447917938232","0.9524447917938232","0.9524447917938232"
"12346190","1012","1012","1012","0.34404778480529785","0.34404778480529785","0.34404778480529785","","","","","",""
"12365319","1014","1014","1014","0.19072052836418152","0.19072052836418152","0.19072052836418152","","","","","",""
"12376204","","","","","","","976","976","976","0.8999817371368408","0.8999817371368408","0.8999817371368408"
"12390581","1016","1016","1016","0.28253501653671265","0.28253501653671265","0.28253501653671265","","","","","",""
"12397865","","","","","","","978","978","978","1.0090280771255493","1.0090280771255493","1.0090280771255493"
"12409883","1018","1018","1018","0.30150631070137024","0.30150631070137024","0.30150631070137024","","","","","",""
"12424510","","","","","","","980","980","980","0.8726789355278015","0.8726789355278015","0.8726789355278015"
"12429065","1020","1020","1020","0.3219073414802551","0.3219073414802551","0.3219073414802551","","","","","",""
"12454053","1022","1022","1022","0.30813637375831604","0.30813637375831604","0.30813637375831604","","","","","",""
"12455420","","","","","","","982","982","982","0.7466351985931396","0.7466351985931396","0.7466351985931396"
"12482296","1024","1024","1024","0.2514188587665558","0.2514188587665558","0.2514188587665558","","","","","",""
"12482714","","","","","","","984","984","984","0.89545738697052","0.89545738697052","0.89545738697052"
"12502509","1026","1026","1026","0.2531556189060211","0.2531556189060211","0.2531556189060211","","","","","",""
"12506957","","","","","","","986","986","986","0.8763010501861572","0.8763010501861572","0.8763010501861572"
"12526809","1028","1028","1028","0.2959290146827698","0.2959290146827698","0.2959290146827698","","","","","",""
"12539058","","","","","","","988","988","988","0.8721553683280945","0.8721553683280945","0.8721553683280945"
"12549644","1030","1030","1030","0.3158233165740967","0.3158233165740967","0.3158233165740967","","","","","",""
"12565841","","","","","","","990","990","990","0.9045952558517456","0.9045952558517456","0.9045952558517456"
"12569431","1032","1032","1032","0.2745964527130127","0.2745964527130127","0.2745964527130127","","","","","",""
"12590063","","","","","","","992","992","992","0.8647413849830627","0.8647413849830627","0.8647413849830627"
"12597749","1034","1034","1034","0.3140171766281128","0.3140171766281128","0.3140171766281128","","","","","",""
"12614977","","","","","","","994","994","994","0.9456486105918884","0.9456486105918884","0.9456486105918884"
"12624601","1036","1036","1036","0.24962303042411804","0.24962303042411804","0.24962303042411804","","","","","",""
"12642400","","","","","","","996","996","996","0.9168285131454468","0.9168285131454468","0.9168285131454468"
"12644542","1038","1038","1038","0.2439223825931549","0.2439223825931549","0.2439223825931549","","","","","",""
"12660320","1040","1040","1040","0.28561821579933167","0.28561821579933167","0.28561821579933167","","","","","",""
"12671177","","","","","","","998","998","998","0.8945643305778503","0.8945643305778503","0.8945643305778503"
"12680351","1042","1042","1042","0.3159634470939636","0.3159634470939636","0.3159634470939636","","","","","",""
"12700123","","","","","","","1000","1000","1000","0.8899640440940857","0.8899640440940857","0.8899640440940857"
"12703801","1044","1044","1044","0.31539562344551086","0.31539562344551086","0.31539562344551086","","","","","",""
"12723248","","","","","","","1002","1002","1002","1.0272265672683716","1.0272265672683716","1.0272265672683716"
"12731838","1046","1046","1046","0.30121633410453796","0.30121633410453796","0.30121633410453796","","","","","",""
"12752381","","","","","","","1004","1004","1004","0.8950693607330322","0.8950693607330322","0.8950693607330322"
"12755048","1048","1048","1048","0.34504178166389465","0.34504178166389465","0.34504178166389465","","","","","",""
"12774339","1050","1050","1050","0.3257012963294983","0.3257012963294983","0.3257012963294983","","","","","",""
"12780804","","","","","","","1006","1006","1006","0.8555669784545898","0.8555669784545898","0.8555669784545898"
"12805191","1052","1052","1052","0.29860708117485046","0.29860708117485046","0.29860708117485046","","","","","",""
"12805695","","","","","","","1008","1008","1008","0.7026541233062744","0.7026541233062744","0.7026541233062744"
"12829857","","","","","","","1010","1010","1010","0.8510975241661072","0.8510975241661072","0.8510975241661072"
"12835179","1054","1054","1054","0.2895077168941498","0.2895077168941498","0.2895077168941498","","","","","",""
"12856134","","","","","","","1012","1012","1012","0.884006142616272","0.884006142616272","0.884006142616272"
"12859097","1056","1056","1056","0.30844393372535706","0.30844393372535706","0.30844393372535706","","","","","",""
"12877701","1058","1058","1058","0.28679051995277405","0.28679051995277405","0.28679051995277405","","","","","",""
"12889851","","","","","","","1014","1014","1014","0.9983958601951599","0.9983958601951599","0.9983958601951599"
"12903017","1060","1060","1060","0.30709776282310486","0.30709776282310486","0.30709776282310486","","","","","",""
"12921368","","","","","","","1016","1016","1016","0.8232055306434631","0.8232055306434631","0.8232055306434631"
"12932564","1062","1062","1062","0.3097612261772156","0.3097612261772156","0.3097612261772156","","","","","",""
"12953656","","","","","","","1018","1018","1018","0.8438172340393066","0.8438172340393066","0.8438172340393066"
"12955317","1064","1064","1064","0.3067410886287689","0.3067410886287689","0.3067410886287689","","","","","",""
"12977302","","","","","","","1020","1020","1020","0.9270076751708984","0.9270076751708984","0.9270076751708984"
"12984082","1066","1066","1066","0.3015947937965393","0.3015947937965393","0.3015947937965393","","","","","",""
"13002277","","","","","","","1022","1022","1022","0.9746525287628174","0.9746525287628174","0.9746525287628174"
"13014918","1068","1068","1068","0.31197822093963623","0.31197822093963623","0.31197822093963623","","","","","",""
"13031283","","","","","","","1024","1024","1024","0.9292497634887695","0.9292497634887695","0.9292497634887695"
"13036944","1070","1070","1070","0.2953977882862091","0.2953977882862091","0.2953977882862091","","","","","",""
"13059996","","","","","","","1026","1026","1026","1.001682996749878","1.001682996749878","1.001682996749878"
"13062066","1072","1072","1072","0.10172053426504135","0.10172053426504135","0.10172053426504135","","","","","",""
"13087268","","","","","","","1028","1028","1028","0.9731956720352173","0.9731956720352173","0.9731956720352173"
"13092428","1074","1074","1074","0.26520901918411255","0.26520901918411255","0.26520901918411255","","","","","",""
"13110449","1076","1076","1076","0.29481878876686096","0.29481878876686096","0.29481878876686096","","","","","",""
"13110614","","","","","","","1030","1030","1030","0.8250257968902588","0.8250257968902588","0.8250257968902588"
"13129216","1078","1078","1078","0.3522075414657593","0.3522075414657593","0.3522075414657593","","","","","",""
"13138277","","","","","","","1032","1032","1032","0.9038737416267395","0.9038737416267395","0.9038737416267395"
"13154841","1080","1080","1080","0.24433836340904236","0.24433836340904236","0.24433836340904236","","","","","",""
"13162372","","","","","","","1034","1034","1034","0.8153420090675354","0.8153420090675354","0.8153420090675354"
"13173513","1082","1082","1082","0.31934303045272827","0.31934303045272827","0.31934303045272827","","","","","",""
"13189731","","","","","","","1036","1036","1036","0.850273847579956","0.850273847579956","0.850273847579956"
"13196961","1084","1084","1084","0.30617740750312805","0.30617740750312805","0.30617740750312805","","","","","",""
"13215010","","","","","","","1038","1038","1038","0.917879581451416","0.917879581451416","0.917879581451416"
"13219590","1086","1086","1086","0.31467539072036743","0.31467539072036743","0.31467539072036743","","","","","",""
"13245935","1088","1088","1088","0.2841190695762634","0.2841190695762634","0.2841190695762634","","","","","",""
"13246384","","","","","","","1040","1040","1040","0.8909722566604614","0.8909722566604614","0.8909722566604614"
"13268215","1090","1090","1090","0.33261242508888245","0.33261242508888245","0.33261242508888245","","","","","",""
"13273307","","","","","","","1042","1042","1042","0.9290703535079956","0.9290703535079956","0.9290703535079956"
"13294805","1092","1092","1092","0.333929181098938","0.333929181098938","0.333929181098938","","","","","",""
