"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/kl_div","HR-PPO - regularize/kl_div__MIN","HR-PPO - regularize/kl_div__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/kl_div","PPO - regularize/kl_div__MIN","PPO - regularize/kl_div__MAX"
"21001744","","","","","","","1606","1606","1606","23.613840103149414","23.613840103149414","23.613840103149414"
"21024891","1718","1718","1718","0.8503601551055908","0.8503601551055908","0.8503601551055908","","","","","",""
"21031384","","","","","","","1608","1608","1608","24.300764083862305","24.300764083862305","24.300764083862305"
"21050830","1720","1720","1720","0.8444307446479797","0.8444307446479797","0.8444307446479797","","","","","",""
"21057723","","","","","","","1610","1610","1610","23.912904739379883","23.912904739379883","23.912904739379883"
"21078846","1722","1722","1722","0.900299608707428","0.900299608707428","0.900299608707428","","","","","",""
"21088629","","","","","","","1612","1612","1612","23.952157974243164","23.952157974243164","23.952157974243164"
"21114539","1724","1724","1724","0.9202463626861572","0.9202463626861572","0.9202463626861572","","","","","",""
"21123815","","","","","","","1614","1614","1614","24.77920150756836","24.77920150756836","24.77920150756836"
"21139338","1726","1726","1726","1.0027194023132324","1.0027194023132324","1.0027194023132324","","","","","",""
"21150816","","","","","","","1616","1616","1616","24.405282974243164","24.405282974243164","24.405282974243164"
"21161369","1728","1728","1728","0.8590132594108582","0.8590132594108582","0.8590132594108582","","","","","",""
"21175899","","","","","","","1618","1618","1618","24.2274169921875","24.2274169921875","24.2274169921875"
"21181341","1730","1730","1730","1.2401703596115112","1.2401703596115112","1.2401703596115112","","","","","",""
"21202855","","","","","","","1620","1620","1620","23.820575714111328","23.820575714111328","23.820575714111328"
"21204884","1732","1732","1732","1.7907474040985107","1.7907474040985107","1.7907474040985107","","","","","",""
"21227857","","","","","","","1622","1622","1622","23.686742782592773","23.686742782592773","23.686742782592773"
"21236635","1734","1734","1734","0.9450205564498901","0.9450205564498901","0.9450205564498901","","","","","",""
"21254191","","","","","","","1624","1624","1624","24.026378631591797","24.026378631591797","24.026378631591797"
"21257805","1736","1736","1736","0.7210066914558411","0.7210066914558411","0.7210066914558411","","","","","",""
"21281105","","","","","","","1626","1626","1626","24.229490280151367","24.229490280151367","24.229490280151367"
"21286920","1738","1738","1738","1.1001808643341064","1.1001808643341064","1.1001808643341064","","","","","",""
"21314794","","","","","","","1638","1638","1638","24.6195068359375","24.6195068359375","24.6195068359375"
"21317465","1740","1740","1740","1.0329005718231201","1.0329005718231201","1.0329005718231201","","","","","",""
"21340540","","","","","","","1640","1640","1640","24.49380111694336","24.49380111694336","24.49380111694336"
"21348187","1742","1742","1742","0.9346784353256226","0.9346784353256226","0.9346784353256226","","","","","",""
"21371515","","","","","","","1642","1642","1642","24.980268478393555","24.980268478393555","24.980268478393555"
"21372614","1744","1744","1744","1.2831181287765503","1.2831181287765503","1.2831181287765503","","","","","",""
"21398756","","","","","","","1644","1644","1644","24.690839767456055","24.690839767456055","24.690839767456055"
"21399910","1746","1746","1746","0.8867290616035461","0.8867290616035461","0.8867290616035461","","","","","",""
"21422946","","","","","","","1646","1646","1646","24.8208065032959","24.8208065032959","24.8208065032959"
"21426758","1748","1748","1748","0.9107100367546082","0.9107100367546082","0.9107100367546082","","","","","",""
"21447370","","","","","","","1648","1648","1648","24.351842880249023","24.351842880249023","24.351842880249023"
"21448827","1750","1750","1750","1.0251115560531616","1.0251115560531616","1.0251115560531616","","","","","",""
"21472381","1752","1752","1752","0.9164480566978455","0.9164480566978455","0.9164480566978455","","","","","",""
"21473607","","","","","","","1650","1650","1650","23.906702041625977","23.906702041625977","23.906702041625977"
"21495868","1754","1754","1754","0.6675174832344055","0.6675174832344055","0.6675174832344055","","","","","",""
"21507467","","","","","","","1652","1652","1652","25.189748764038086","25.189748764038086","25.189748764038086"
"21515109","1756","1756","1756","0.8811548352241516","0.8811548352241516","0.8811548352241516","","","","","",""
"21538044","","","","","","","1654","1654","1654","25.32777976989746","25.32777976989746","25.32777976989746"
"21546614","1758","1758","1758","1.0291576385498047","1.0291576385498047","1.0291576385498047","","","","","",""
"21568339","","","","","","","1656","1656","1656","24.33445930480957","24.33445930480957","24.33445930480957"
"21573546","1760","1760","1760","0.6022107601165771","0.6022107601165771","0.6022107601165771","","","","","",""
"21593839","","","","","","","1658","1658","1658","26.2099552154541","26.2099552154541","26.2099552154541"
"21600075","1762","1762","1762","0.835593044757843","0.835593044757843","0.835593044757843","","","","","",""
"21626413","","","","","","","1660","1660","1660","24.47031593322754","24.47031593322754","24.47031593322754"
"21631329","1764","1764","1764","1.0385780334472656","1.0385780334472656","1.0385780334472656","","","","","",""
"21655292","1766","1766","1766","1.2310997247695923","1.2310997247695923","1.2310997247695923","","","","","",""
"21657019","","","","","","","1662","1662","1662","25.513216018676758","25.513216018676758","25.513216018676758"
"21685601","1768","1768","1768","0.8742067217826843","0.8742067217826843","0.8742067217826843","","","","","",""
"21687227","","","","","","","1664","1664","1664","24.86204719543457","24.86204719543457","24.86204719543457"
"21711811","","","","","","","1666","1666","1666","24.90177345275879","24.90177345275879","24.90177345275879"
"21711827","1770","1770","1770","0.7913210391998291","0.7913210391998291","0.7913210391998291","","","","","",""
"21737406","","","","","","","1668","1668","1668","23.030921936035156","23.030921936035156","23.030921936035156"
"21741431","1772","1772","1772","1.0615475177764893","1.0615475177764893","1.0615475177764893","","","","","",""
"21755986","1774","1774","1774","1.0228760242462158","1.0228760242462158","1.0228760242462158","","","","","",""
"21761256","","","","","","","1670","1670","1670","25.532939910888672","25.532939910888672","25.532939910888672"
"21780196","1776","1776","1776","1.1202900409698486","1.1202900409698486","1.1202900409698486","","","","","",""
"21788927","","","","","","","1672","1672","1672","25.137968063354492","25.137968063354492","25.137968063354492"
"21806557","1778","1778","1778","0.9168761968612671","0.9168761968612671","0.9168761968612671","","","","","",""
"21812270","","","","","","","1674","1674","1674","25.40778923034668","25.40778923034668","25.40778923034668"
"21835282","1780","1780","1780","1.0292142629623413","1.0292142629623413","1.0292142629623413","","","","","",""
"21840443","","","","","","","1676","1676","1676","24.929224014282227","24.929224014282227","24.929224014282227"
"21860447","1782","1782","1782","1.0234616994857788","1.0234616994857788","1.0234616994857788","","","","","",""
"21866347","","","","","","","1678","1678","1678","25.945762634277344","25.945762634277344","25.945762634277344"
"21886032","1784","1784","1784","0.8149221539497375","0.8149221539497375","0.8149221539497375","","","","","",""
"21894044","","","","","","","1680","1680","1680","24.939735412597656","24.939735412597656","24.939735412597656"
"21907874","1786","1786","1786","0.9675650596618652","0.9675650596618652","0.9675650596618652","","","","","",""
"21921838","","","","","","","1682","1682","1682","24.975215911865234","24.975215911865234","24.975215911865234"
"21937705","1788","1788","1788","1.0021538734436035","1.0021538734436035","1.0021538734436035","","","","","",""
"21953077","","","","","","","1684","1684","1684","24.40106201171875","24.40106201171875","24.40106201171875"
"21958408","1790","1790","1790","1.0093138217926025","1.0093138217926025","1.0093138217926025","","","","","",""
"21986158","","","","","","","1686","1686","1686","25.861438751220703","25.861438751220703","25.861438751220703"
"21989828","1792","1792","1792","0.894023597240448","0.894023597240448","0.894023597240448","","","","","",""
"22010715","","","","","","","1688","1688","1688","24.254972457885742","24.254972457885742","24.254972457885742"
"22014178","1794","1794","1794","0.9982522130012512","0.9982522130012512","0.9982522130012512","","","","","",""
"22041484","1796","1796","1796","0.8490433096885681","0.8490433096885681","0.8490433096885681","","","","","",""
"22041553","","","","","","","1690","1690","1690","25.112548828125","25.112548828125","25.112548828125"
"22071261","","","","","","","1692","1692","1692","25.05274200439453","25.05274200439453","25.05274200439453"
"22074917","1798","1798","1798","1.0110784769058228","1.0110784769058228","1.0110784769058228","","","","","",""
"22095166","1800","1800","1800","0.9565908312797546","0.9565908312797546","0.9565908312797546","","","","","",""
"22096737","","","","","","","1694","1694","1694","25.396480560302734","25.396480560302734","25.396480560302734"
"22120646","1802","1802","1802","0.743252694606781","0.743252694606781","0.743252694606781","","","","","",""
"22124436","","","","","","","1696","1696","1696","24.70516014099121","24.70516014099121","24.70516014099121"
"22142431","1804","1804","1804","0.9185892939567566","0.9185892939567566","0.9185892939567566","","","","","",""
"22151422","","","","","","","1698","1698","1698","25.99129295349121","25.99129295349121","25.99129295349121"
"22165945","1806","1806","1806","1.108261227607727","1.108261227607727","1.108261227607727","","","","","",""
"22173868","","","","","","","1700","1700","1700","25.26856231689453","25.26856231689453","25.26856231689453"
"22189517","1808","1808","1808","0.9616620540618896","0.9616620540618896","0.9616620540618896","","","","","",""
"22202999","","","","","","","1702","1702","1702","25.245330810546875","25.245330810546875","25.245330810546875"
"22212947","1810","1810","1810","1.1662272214889526","1.1662272214889526","1.1662272214889526","","","","","",""
"22223694","","","","","","","1704","1704","1704","25.110557556152344","25.110557556152344","25.110557556152344"
"22235523","1812","1812","1812","0.9578239917755127","0.9578239917755127","0.9578239917755127","","","","","",""
"22254803","","","","","","","1706","1706","1706","25.27578353881836","25.27578353881836","25.27578353881836"
"22259698","1814","1814","1814","1.0550988912582397","1.0550988912582397","1.0550988912582397","","","","","",""
"22285043","","","","","","","1708","1708","1708","25.04990005493164","25.04990005493164","25.04990005493164"
"22288215","1816","1816","1816","0.963554859161377","0.963554859161377","0.963554859161377","","","","","",""
"22310167","1818","1818","1818","0.8846805691719055","0.8846805691719055","0.8846805691719055","","","","","",""
"22316766","","","","","","","1710","1710","1710","25.83545684814453","25.83545684814453","25.83545684814453"
"22330401","1820","1820","1820","0.9200670123100281","0.9200670123100281","0.9200670123100281","","","","","",""
"22342594","","","","","","","1712","1712","1712","25.346620559692383","25.346620559692383","25.346620559692383"
"22358559","1822","1822","1822","0.8470614552497864","0.8470614552497864","0.8470614552497864","","","","","",""
"22369638","","","","","","","1714","1714","1714","25.6893253326416","25.6893253326416","25.6893253326416"
"22383815","1824","1824","1824","1.0615500211715698","1.0615500211715698","1.0615500211715698","","","","","",""
